DATE,PERMNO,RET,formdate,DGTW_PORT,dgtw_vwret,DGTW_XRET
19890930,10103,15.79%,19890630,154,-.1727%,15.96%
19891031,10103,-4.545%,19890630,154,-5.462%,.9170%
19891130,10103,.0000%,19890630,154,.4394%,-.4394%
19891231,10103,,19890630,154,-3.168%,
19870731,10104,2.247%,19870630,315,4.348%,-2.101%
19870831,10104,17.58%,19870630,315,3.772%,13.81%
19870930,10104,21.50%,19870630,315,-5.746%,27.24%
19871031,10104,-23.08%,19870630,315,-28.89%,5.817%
19871130,10104,-13.00%,19870630,315,-6.367%,-6.633%
19871231,10104,33.33%,19870630,315,14.82%,18.52%
19880131,10104,-3.448%,19870630,315,-1.206%,-2.242%
19880229,10104,8.036%,19870630,315,9.512%,-1.477%
19880331,10104,7.438%,19870630,315,.8505%,6.587%
19880430,10104,3.077%,19870630,315,2.542%,.5350%
19880531,10104,.0000%,19870630,315,-2.735%,2.735%
19880630,10104,17.91%,19870630,315,4.904%,13.01%
19880731,10104,-3.797%,19880630,415,-2.223%,-1.575%
19880831,10104,-2.632%,19880630,415,-2.364%,-.2677%
19880930,10104,8.784%,19880630,415,5.410%,3.373%
19881031,10104,-21.74%,19880630,415,-1.813%,-19.93%
19881130,10104,9.524%,19880630,415,-.1667%,9.691%
19881231,10104,13.04%,19880630,415,5.702%,7.341%
19890131,10104,21.15%,19880630,415,10.33%,10.82%
19890228,10104,-4.762%,19880630,415,-2.526%,-2.236%
19890331,10104,7.222%,19880630,415,3.290%,3.932%
19890430,10104,20.21%,19880630,415,7.967%,12.24%
19890531,10104,5.172%,19880630,415,5.203%,-.0311%
19890630,10104,-2.459%,19880630,415,-.2691%,-2.190%
19890731,10104,3.361%,19890630,415,8.220%,-4.858%
19890831,10104,21.95%,19890630,415,9.168%,12.78%
19890930,10104,26.00%,19890630,415,3.233%,22.77%
19891031,10104,-1.587%,19890630,415,-4.646%,3.059%
19891130,10104,3.226%,19890630,415,1.637%,1.589%
19891231,10104,-2.604%,19890630,415,-.4847%,-2.119%
19900131,10104,-8.021%,19890630,415,-14.32%,6.303%
19900228,10104,4.070%,19890630,415,8.736%,-4.666%
19900331,10104,-15.64%,19890630,415,2.960%,-18.60%
19900430,10104,-15.89%,19890630,415,-5.430%,-10.46%
19900531,10104,24.41%,19890630,415,16.92%,7.494%
19900630,10104,17.09%,19890630,415,-2.102%,19.19%
19900731,10104,-27.03%,19900630,524,-2.218%,-24.81%
19900831,10104,-31.11%,19900630,524,-9.299%,-21.81%
19900930,10104,-44.09%,19900630,524,1.117%,-45.20%
19901031,10104,-17.31%,19900630,524,2.695%,-20.00%
19901130,10104,46.51%,19900630,524,5.176%,41.34%
19901231,10104,.0000%,19900630,524,1.521%,-1.521%
19910131,10104,14.29%,19900630,524,.0910%,14.19%
19910228,10104,.0000%,19900630,524,.9917%,-.9917%
19910331,10104,.0000%,19900630,524,3.792%,-3.792%
19910430,10104,2.778%,19900630,524,-.2289%,3.007%
19910531,10104,-18.92%,19900630,524,-.5050%,-18.41%
19910630,10104,13.33%,19900630,524,-2.660%,15.99%
19910731,10104,7.353%,19910630,411,6.382%,.9713%
19910831,10104,23.29%,19910630,411,.8351%,22.45%
19910930,10104,18.89%,19910630,411,.2676%,18.62%
19911031,10104,17.76%,19910630,411,2.515%,15.24%
19911130,10104,-14.29%,19910630,411,-7.436%,-6.850%
19911231,10104,7.407%,19910630,411,12.74%,-5.336%
19920131,10104,27.59%,19910630,411,8.219%,19.37%
19920229,10104,8.108%,19910630,411,7.667%,.4409%
19920331,10104,-32.50%,19910630,411,-5.117%,-27.38%
19920430,10104,2.778%,19910630,411,-3.925%,6.703%
19920531,10104,7.207%,19910630,411,-3.464%,10.67%
19920630,10104,2.521%,19910630,411,1.909%,.6117%
19920731,10104,22.13%,19920630,435,5.527%,16.60%
19920831,10104,-6.040%,19920630,435,-3.126%,-2.914%
19920930,10104,14.29%,19920630,435,1.034%,13.25%
19921031,10104,11.25%,19920630,435,8.457%,2.793%
19921130,10104,.0000%,19920630,435,5.424%,-5.424%
19921231,10104,27.53%,19920630,435,5.458%,22.07%
19930131,10104,14.54%,19920630,435,1.251%,13.29%
19930228,10104,.7692%,19920630,435,-1.295%,2.064%
19930331,10104,12.21%,19920630,435,4.176%,8.038%
19930430,10104,-3.061%,19920630,435,-2.547%,-.5144%
19930531,10104,17.19%,19920630,435,5.618%,11.58%
19930630,10104,17.96%,19920630,435,3.703%,14.26%
19930731,10104,2.284%,19930630,535,-.0071%,2.291%
19930831,10104,2.233%,19930630,535,1.403%,.8303%
19930930,10104,19.17%,19930630,535,5.207%,13.97%
19931031,10104,-3.462%,19930630,535,1.405%,-4.867%
19931130,10104,6.751%,19930630,535,-.6051%,7.356%
19931231,10104,-9.091%,19930630,535,1.206%,-10.30%
19940131,10104,11.74%,19930630,535,8.474%,3.266%
19940228,10104,2.724%,19930630,535,-.5393%,3.263%
19940331,10104,-2.652%,19930630,535,-4.399%,1.748%
19940430,10104,-7.004%,19930630,535,-.8583%,-6.146%
19940531,10104,14.64%,19930630,535,1.268%,13.38%
19940630,10104,9.489%,19930630,535,-1.516%,11.00%
19940731,10104,2.000%,19940630,525,3.764%,-1.764%
19940831,10104,11.60%,19940630,525,4.075%,7.526%
19940930,10104,.7321%,19940630,525,-2.543%,3.275%
19941031,10104,6.977%,19940630,525,-1.707%,8.683%
19941130,10104,-10.33%,19940630,525,-5.064%,-5.262%
19941231,10104,6.970%,19940630,525,3.797%,3.173%
19950131,10104,-3.399%,19940630,525,-3.033%,-.3665%
19950228,10104,10.41%,19940630,525,7.968%,2.443%
19950331,10104,-.3984%,19940630,525,2.011%,-2.409%
19950430,10104,-2.400%,19940630,525,-2.326%,-.0743%
19950531,10104,13.93%,19940630,525,5.949%,7.985%
19950630,10104,11.15%,19940630,525,4.622%,6.529%
19950731,10104,8.414%,19950630,525,4.663%,3.751%
19950831,10104,-4.179%,19950630,525,3.245%,-7.424%
19950930,10104,-4.361%,19950630,525,1.438%,-5.800%
19951031,10104,13.68%,19950630,525,1.735%,11.95%
19951130,10104,4.011%,19950630,525,-5.694%,9.706%
19951231,10104,-6.612%,19950630,525,-3.033%,-3.578%
19960131,10104,12.68%,19950630,525,3.033%,9.651%
19960229,10104,8.901%,19950630,525,4.053%,4.848%
19960331,10104,-9.375%,19950630,525,1.847%,-11.22%
19960430,10104,7.427%,19950630,525,8.974%,-1.547%
19960531,10104,-1.852%,19950630,525,.5672%,-2.419%
19960630,10104,19.06%,19950630,525,.4284%,18.63%
19960731,10104,-.7924%,19960630,524,-3.491%,2.699%
19960831,10104,-9.904%,19960630,524,3.164%,-13.07%
19960930,10104,20.74%,19960630,524,8.761%,11.98%
19961031,10104,-.5874%,19960630,524,1.611%,-2.198%
19961130,10104,15.81%,19960630,524,10.17%,5.632%
19961231,10104,-14.80%,19960630,524,.0755%,-14.87%
19970131,10104,-6.886%,19960630,524,10.82%,-17.71%
19970228,10104,.9646%,19960630,524,.0614%,.9033%
19970331,10104,-1.752%,19960630,524,-4.115%,2.363%
19970430,10104,3.079%,19960630,524,15.55%,-12.47%
19970531,10104,17.30%,19960630,524,4.661%,12.63%
19970630,10104,8.043%,19960630,524,5.317%,2.725%
19970731,10104,8.065%,19970630,524,7.334%,.7303%
19970831,10104,5.052%,19970630,524,-4.934%,9.986%
19970930,10104,-4.426%,19970630,524,1.657%,-6.083%
19971031,10104,-1.801%,19970630,524,-3.100%,1.299%
19971130,10104,-6.900%,19970630,524,4.726%,-11.63%
19971231,10104,-33.02%,19970630,524,-3.652%,-29.37%
19980131,10104,4.202%,19970630,524,-2.439%,6.640%
19980228,10104,5.914%,19970630,524,8.401%,-2.487%
19980331,10104,28.17%,19970630,524,7.340%,20.83%
19980430,10104,-18.02%,19970630,524,1.401%,-19.42%
19980531,10104,-8.696%,19970630,524,-1.800%,-6.896%
19980630,10104,3.968%,19970630,524,.0779%,3.890%
19980731,10104,7.888%,19980630,531,.6880%,7.200%
19980831,10104,-24.76%,19980630,531,-15.45%,-9.310%
19980930,10104,46.08%,19980630,531,14.74%,31.35%
19981031,10104,1.502%,19980630,531,6.020%,-4.518%
19981130,10104,15.86%,19980630,531,12.87%,2.986%
19981231,10104,25.91%,19980630,531,2.809%,23.10%
19990131,10104,28.41%,19980630,531,9.942%,18.46%
19990228,10104,.9029%,19980630,531,-6.980%,7.883%
19990331,10104,-29.19%,19980630,531,-2.577%,-26.62%
19990430,10104,2.607%,19980630,531,8.297%,-5.690%
19990531,10104,-8.314%,19980630,531,-4.245%,-4.069%
19990630,10104,49.62%,19980630,531,10.14%,39.48%
19990731,10104,2.525%,19990630,534,.8888%,1.636%
19990831,10104,-4.105%,19990630,534,-.0438%,-4.061%
19990930,10104,24.66%,19990630,534,-1.596%,26.25%
19991031,10104,4.533%,19990630,534,6.838%,-2.305%
19991130,10104,42.58%,19990630,534,5.972%,36.60%
19991231,10104,65.25%,19990630,534,17.49%,47.76%
20000131,10104,-10.85%,19990630,534,-9.039%,-1.809%
20000229,10104,48.64%,19990630,534,2.639%,46.00%
20000331,10104,5.135%,19990630,534,15.74%,-10.60%
20000430,10104,2.402%,19990630,534,-2.776%,5.178%
20000531,10104,-10.09%,19990630,534,-5.658%,-4.428%
20000630,10104,16.96%,19990630,534,.9746%,15.98%
20000731,10104,-10.56%,20000630,535,-10.98%,.4209%
20000831,10104,20.95%,20000630,535,22.86%,-1.910%
20000930,10104,-13.40%,20000630,535,-7.221%,-6.181%
20001031,10104,-16.19%,20000630,535,-12.75%,-3.443%
20001130,10104,-19.70%,20000630,535,-25.44%,5.740%
20001231,10104,9.670%,20000630,535,1.664%,8.006%
20010131,10104,.2151%,20000630,535,7.435%,-7.219%
20010228,10104,-34.76%,20000630,535,-35.85%,1.086%
20010331,10104,-21.16%,20000630,535,-20.84%,-.3173%
20010430,10104,7.877%,20000630,535,26.60%,-18.72%
20010531,10104,-5.322%,20000630,535,-7.999%,2.678%
20010630,10104,24.18%,20000630,535,5.725%,18.46%
20010731,10104,-4.842%,20010630,521,-.5352%,-4.307%
20010831,10104,-32.47%,20010630,521,-12.28%,-20.19%
20010930,10104,3.030%,20010630,521,-21.87%,24.90%
20011031,10104,7.790%,20010630,521,16.90%,-9.113%
20011130,10104,3.466%,20010630,521,20.81%,-17.35%
20011231,10104,-1.568%,20010630,521,-2.736%,1.168%
20020131,10104,24.98%,20010630,521,12.76%,12.22%
20020228,10104,-3.708%,20010630,521,-13.62%,9.914%
20020331,10104,-22.98%,20010630,521,.6397%,-23.62%
20020430,10104,-21.56%,20010630,521,-11.42%,-10.14%
20020531,10104,-21.12%,20010630,521,-7.484%,-13.63%
20020630,10104,19.57%,20010630,521,-17.11%,36.68%
20020731,10104,5.692%,20020630,521,-6.077%,11.77%
20020831,10104,-4.186%,20020630,521,-5.130%,.9435%
20020930,10104,-18.04%,20020630,521,-15.49%,-2.549%
20021031,10104,29.64%,20020630,521,22.93%,6.711%
20021130,10104,19.23%,20020630,521,9.326%,9.908%
20021231,10104,-11.11%,20020630,521,-8.922%,-2.189%
20030131,10104,11.39%,20020630,521,-4.029%,15.42%
20030228,10104,-.5819%,20020630,521,-6.554%,5.972%
20030331,10104,-9.289%,20020630,521,-1.317%,-7.972%
20030430,10104,9.503%,20020630,521,13.61%,-4.108%
20030531,10104,9.512%,20020630,521,5.622%,3.890%
20030630,10104,-7.686%,20020630,521,-2.145%,-5.542%
20030731,10104,-.1665%,20030630,525,-.2927%,.1261%
20030831,10104,7.006%,20030630,525,3.352%,3.654%
20030930,10104,-12.31%,20030630,525,-3.349%,-8.965%
20031031,10104,6.400%,20030630,525,10.36%,-3.955%
20031130,10104,.4177%,20030630,525,3.281%,-2.863%
20031231,10104,10.07%,20030630,525,2.970%,7.096%
20040131,10104,4.762%,20030630,525,2.794%,1.968%
20040229,10104,-7.143%,20030630,525,-.0670%,-7.076%
20040331,10104,-6.760%,20030630,525,-2.622%,-4.138%
20040430,10104,-6.250%,20030630,525,-4.800%,-1.450%
20040531,10104,1.333%,20030630,525,3.110%,-1.776%
20040630,10104,4.649%,20030630,525,1.389%,3.260%
20040731,10104,-11.90%,20040630,521,-4.471%,-7.432%
20040831,10104,-5.138%,20040630,521,-.3832%,-4.755%
20040930,10104,13.14%,20040630,521,4.937%,8.203%
20041031,10104,12.23%,20040630,521,5.123%,7.111%
20041130,10104,.6319%,20040630,521,2.753%,-2.121%
20041231,10104,7.692%,20040630,521,5.537%,2.155%
20050131,10104,.3644%,20040630,521,-1.723%,2.087%
20050228,10104,-5.955%,20040630,521,2.064%,-8.019%
20050331,10104,-3.629%,20040630,521,-2.914%,-.7153%
20050430,10104,-7.372%,20040630,521,-5.120%,-2.251%
20050531,10104,10.73%,20040630,521,4.715%,6.012%
20050630,10104,3.125%,20040630,521,.4549%,2.670%
20050731,10104,2.803%,20050630,523,2.076%,.7268%
20050831,10104,-4.274%,20050630,523,-2.619%,-1.656%
20050930,10104,-4.542%,20050630,523,-.5353%,-4.007%
20051031,10104,2.258%,20050630,523,2.592%,-.3342%
20051130,10104,-.6309%,20050630,523,4.773%,-5.404%
20051231,10104,-3.095%,20050630,523,-.6198%,-2.475%
20060131,10104,2.948%,20050630,523,-.6463%,3.595%
20060228,10104,-1.193%,20050630,523,1.910%,-3.103%
20060331,10104,10.23%,20050630,523,2.075%,8.150%
20060430,10104,6.574%,20050630,523,4.734%,1.840%
20060531,10104,-2.536%,20050630,523,-3.163%,.6274%
20060630,10104,1.899%,20050630,523,-2.157%,4.055%
20060731,10104,3.313%,20060630,533,.7775%,2.535%
20060831,10104,4.609%,20060630,533,.7415%,3.868%
20060930,10104,13.28%,20060630,533,4.636%,8.646%
20061031,10104,4.115%,20060630,533,1.990%,2.125%
20061130,10104,3.140%,20060630,533,2.852%,.2883%
20061231,10104,-10.03%,20060630,533,.3643%,-10.39%
20070131,10104,.1167%,20060630,533,2.529%,-2.412%
20070228,10104,-4.254%,20060630,533,-.9469%,-3.307%
20070331,10104,10.35%,20060630,533,1.934%,8.413%
20070430,10104,3.696%,20060630,533,3.853%,-.1577%
20070531,10104,3.085%,20060630,533,2.717%,.3686%
20070630,10104,1.703%,20060630,533,-1.767%,3.470%
20070731,10104,-2.993%,20070630,535,-2.415%,-.5783%
20070831,10104,6.067%,20070630,535,1.988%,4.079%
20070930,10104,6.755%,20070630,535,3.670%,3.086%
20071031,10104,2.402%,20070630,535,13.86%,-11.46%
20071130,10104,-8.976%,20070630,535,-7.401%,-1.575%
20071231,10104,11.89%,20070630,535,5.369%,6.524%
20080131,10104,-8.990%,20070630,535,-8.147%,-.8434%
20080229,10104,-8.516%,20070630,535,-11.41%,2.891%
20080331,10104,4.043%,20070630,535,2.937%,1.105%
20080430,10104,6.595%,20070630,535,4.544%,2.051%
20080531,10104,9.544%,20070630,535,1.720%,7.824%
20080630,10104,-8.056%,20070630,535,-6.175%,-1.881%
20080731,10104,2.524%,20080630,534,-3.452%,5.975%
20080831,10104,1.858%,20080630,534,.3626%,1.495%
20080930,10104,-7.387%,20080630,534,-7.562%,.1751%
20081031,10104,-9.946%,20080630,534,-8.365%,-1.581%
20081130,10104,-12.03%,20080630,534,-.3144%,-11.71%
20081231,10104,10.19%,20080630,534,1.434%,8.759%
20090131,10104,-5.076%,20080630,534,-3.107%,-1.969%
20090228,10104,-7.665%,20080630,534,-10.11%,2.450%
20090331,10104,16.28%,20080630,534,6.211%,10.07%
20090430,10104,7.305%,20080630,534,2.731%,4.574%
20090531,10104,1.293%,20080630,534,4.549%,-3.256%
20090630,10104,9.341%,20080630,534,2.174%,7.168%
20090731,10104,3.548%,20090630,525,3.824%,-.2759%
20090831,10104,-1.130%,20090630,525,4.255%,-5.384%
20090930,10104,-4.753%,20090630,525,-.4502%,-4.303%
20091031,10104,1.488%,20090630,525,-2.668%,4.156%
20091130,10104,4.645%,20090630,525,4.608%,.0367%
20091231,10104,11.10%,20090630,525,3.420%,7.676%
20100131,10104,-5.789%,20090630,525,-3.415%,-2.374%
20100228,10104,6.895%,20090630,525,1.415%,5.480%
20100331,10104,4.300%,20090630,525,9.018%,-4.718%
20100430,10104,.8071%,20090630,525,2.301%,-1.494%
20100531,10104,-12.75%,20090630,525,-9.621%,-3.127%
20100630,10104,-4.918%,20090630,525,-8.508%,3.590%
20100731,10104,10.39%,20100630,532,8.570%,1.822%
20100831,10104,-7.593%,20100630,532,-5.190%,-2.403%
20100930,10104,22.91%,20100630,532,10.62%,12.30%
20101031,10104,9.609%,20100630,532,4.208%,5.401%
20101130,10104,-7.948%,20100630,532,-.8616%,-7.086%
20101231,10104,15.73%,20100630,532,8.195%,7.538%
20110131,10104,2.492%,20100630,532,1.652%,.8403%
20110228,10104,2.716%,20100630,532,3.715%,-.9987%
20110331,10104,1.619%,20100630,532,2.361%,-.7420%
20110430,10104,7.739%,20100630,532,2.150%,5.589%
20110531,10104,-4.839%,20100630,532,-.4534%,-4.385%
20110630,10104,-3.828%,20100630,532,-.8825%,-2.946%
20110731,10104,-6.898%,20110630,534,-6.607%,-.2910%
20110831,10104,-8.208%,20110630,534,-5.109%,-3.099%
20110930,10104,2.387%,20110630,534,-1.272%,3.659%
20111031,10104,14.23%,20110630,534,11.03%,3.206%
20111130,10104,-4.333%,20110630,534,-2.005%,-2.328%
20111231,10104,-18.18%,20110630,534,-7.293%,-10.89%
20120131,10104,10.21%,20110630,534,5.977%,4.237%
20120229,10104,3.704%,20110630,534,3.021%,.6835%
20120331,10104,-.3247%,20110630,534,1.643%,-1.968%
20120430,10104,1.029%,20110630,534,.8013%,.2275%
20120531,10104,-9.966%,20110630,534,-6.556%,-3.410%
20120630,10104,12.20%,20110630,534,8.150%,4.052%
20120731,10104,1.886%,20120630,521,2.237%,-.3513%
20120831,10104,4.801%,20120630,521,3.802%,.9992%
20120930,10104,-.6003%,20120630,521,.8780%,-1.478%
20121031,10104,-1.017%,20120630,521,-1.621%,.6039%
20121130,10104,3.523%,20120630,521,2.841%,.6821%
20121231,10104,4.118%,20120630,521,3.757%,.3614%
20130131,10104,6.573%,20120630,521,6.448%,.1243%
20130228,10104,-3.576%,20120630,521,-.2797%,-3.297%
20130331,10104,-5.578%,20120630,521,1.081%,-6.659%
20130430,10104,1.392%,20120630,521,-.4725%,1.864%
20130531,10104,3.051%,20120630,521,3.172%,-.1216%
20130630,10104,-9.088%,20120630,521,-5.944%,-3.145%
20130731,10104,5.731%,20130630,533,5.700%,.0315%
20130831,10104,-1.515%,20130630,533,-3.417%,1.902%
20130930,10104,4.112%,20130630,533,2.858%,1.253%
20131031,10104,1.357%,20130630,533,6.412%,-5.055%
20131130,10104,5.343%,20130630,533,3.013%,2.331%
20131231,10104,8.416%,20130630,533,3.266%,5.150%
20140131,10104,-3.241%,20130630,533,-5.782%,2.541%
20140228,10104,5.989%,20130630,533,3.236%,2.753%
20140331,10104,4.602%,20130630,533,2.128%,2.474%
20140430,10104,.2200%,20130630,533,1.996%,-1.776%
20140531,10104,2.789%,20130630,533,.1401%,2.649%
20140630,10104,-3.546%,20130630,533,-1.395%,-2.151%
20140731,10104,-.0493%,20140630,533,-.4933%,.4440%
20140831,10104,2.822%,20140630,533,3.751%,-.9288%
20140930,10104,-7.826%,20140630,533,-1.540%,-6.286%
20141031,10104,2.325%,20140630,533,2.603%,-.2776%
20141130,10104,8.604%,20140630,533,3.724%,4.880%
20141231,10104,6.036%,20140630,533,.1121%,5.924%
20150131,10104,-6.582%,20140630,533,-6.675%,.0928%
20150228,10104,4.607%,20140630,533,6.290%,-1.683%
20150331,10104,-1.529%,20140630,533,-2.285%,.7562%
20150430,10104,1.437%,20140630,533,5.640%,-4.203%
20150531,10104,-.2980%,20140630,533,.7170%,-1.015%
20150630,10104,-7.335%,20140630,533,-3.186%,-4.149%
20150731,10104,-.5211%,20150630,532,.0340%,-.5551%
20150831,10104,-7.136%,20150630,532,-6.295%,-.8407%
20150930,10104,-2.615%,20150630,532,-.2849%,-2.330%
20151031,10104,7.946%,20150630,532,9.124%,-1.178%
20151130,10104,.3347%,20150630,532,.2674%,.0673%
20151231,10104,-6.261%,20150630,532,-1.859%,-4.402%
20160131,10104,-.1916%,20150630,532,-3.133%,2.942%
20160229,10104,1.294%,20150630,532,3.956%,-2.662%
20160331,10104,11.23%,20150630,532,7.646%,3.583%
20160430,10104,-2.200%,20150630,532,-.1816%,-2.018%
20160531,10104,.8530%,20150630,532,.3634%,.4895%
20160630,10104,1.816%,20150630,532,1.993%,-.1772%
20160731,10104,.6352%,20160630,532,3.915%,-3.279%
20160831,10104,.4386%,20160630,532,2.058%,-1.620%
20160930,10104,-4.706%,20160630,532,-3.886%,-.8210%
20161031,10104,-1.808%,20160630,532,-1.790%,-.0178%
20161130,10104,4.607%,20160630,532,8.617%,-4.010%
20161231,10104,-4.329%,20160630,532,1.032%,-5.362%
20170131,10104,4.707%,20160630,532,2.261%,2.446%
20170228,10104,6.183%,20160630,532,3.818%,2.365%
20170331,10104,4.743%,20160630,532,-.8351%,5.578%
20170430,10104,1.210%,20160630,532,.7796%,.4309%
20170531,10104,.9564%,20160630,532,.5178%,.4386%
20170630,10104,10.46%,20160630,532,3.227%,7.238%
20170731,10104,-.0399%,20170630,543,.2650%,-.3049%
20170831,10104,.8011%,20170630,543,1.255%,-.4538%
20170930,10104,-3.934%,20170630,543,-.8167%,-3.117%
20171031,10104,5.667%,20170630,543,1.507%,4.160%
20171130,10104,-3.615%,20170630,543,.8389%,-4.454%
20171231,10104,-3.628%,20170630,543,-2.071%,-1.557%
20180131,10104,9.518%,20170630,543,8.412%,1.106%
20180228,10104,-1.783%,20170630,543,-3.722%,1.939%
20180331,10104,-9.710%,20170630,543,-3.681%,-6.028%
20180430,10104,.2404%,20170630,543,.1092%,.1312%
20180531,10104,2.299%,20170630,543,.6131%,1.686%
20180630,10104,-5.693%,20170630,543,.1146%,-5.808%
20180731,10104,8.647%,20180630,542,8.314%,.3331%
20180831,10104,1.888%,20180630,542,2.787%,-.8999%
20180930,10104,6.134%,20180630,542,2.838%,3.297%
20181031,10104,-4.907%,20180630,542,-6.124%,1.218%
20181130,10104,-.1638%,20180630,542,2.305%,-2.468%
20181231,10104,-7.404%,20180630,542,-5.206%,-2.197%
19870731,10105,-.7519%,19870630,224,4.136%,-4.888%
19870831,10105,,19870630,224,5.134%,
19940731,10106,-.9174%,19940630,125,1.903%,-2.821%
19940831,10106,1.620%,19940630,125,3.146%,-1.526%
19940930,10106,3.462%,19940630,125,1.515%,1.948%
19941031,10106,2.882%,19940630,125,-.7875%,3.670%
19941130,10106,-1.724%,19940630,125,-4.618%,2.894%
19941231,10106,2.018%,19940630,125,-.5472%,2.565%
19950131,10106,,19940630,125,3.266%,
19870731,10107,-7.843%,19870630,515,5.133%,-12.98%
19870831,10107,26.33%,19870630,515,5.001%,21.33%
19870930,10107,11.58%,19870630,515,-.2477%,11.83%
19871031,10107,-24.91%,19870630,515,-26.35%,1.445%
19871130,10107,-10.05%,19870630,515,-6.076%,-3.975%
19871231,10107,21.23%,19870630,515,14.56%,6.666%
19880131,10107,2.765%,19870630,515,-2.639%,5.404%
19880229,10107,6.502%,19870630,515,7.625%,-1.122%
19880331,10107,-4.842%,19870630,515,-2.306%,-2.536%
19880430,10107,-3.540%,19870630,515,-.8418%,-2.698%
19880531,10107,6.422%,19870630,515,-1.455%,7.877%
19880630,10107,15.52%,19870630,515,10.30%,5.219%
19880731,10107,-11.19%,19880630,514,-3.804%,-7.390%
19880831,10107,-15.97%,19880630,514,-6.382%,-9.584%
19880930,10107,4.500%,19880630,514,5.383%,-.8828%
19881031,10107,-6.220%,19880630,514,3.313%,-9.533%
19881130,10107,-3.571%,19880630,514,-5.077%,1.506%
19881231,10107,12.70%,19880630,514,5.383%,7.315%
19890131,10107,11.97%,19880630,514,8.094%,3.878%
19890228,10107,-.2096%,19880630,514,-2.414%,2.204%
19890331,10107,-16.18%,19880630,514,2.492%,-18.67%
19890430,10107,12.03%,19880630,514,6.805%,5.225%
19890531,10107,8.277%,19880630,514,4.979%,3.298%
19890630,10107,-12.40%,19880630,514,-4.314%,-8.082%
19890731,10107,3.302%,19890630,511,9.622%,-6.320%
19890831,10107,7.306%,19890630,511,6.748%,.5584%
19890930,10107,16.60%,19890630,511,-2.733%,19.33%
19891031,10107,19.34%,19890630,511,-2.193%,21.54%
19891130,10107,6.422%,19890630,511,1.466%,4.956%
19891231,10107,.0000%,19890630,511,4.000%,-4.000%
19900131,10107,6.322%,19890630,511,-5.239%,11.56%
